1271,YCFU-MONOMER_~~~lolC~~~LolCDE_ABC_lipoprotein_transporter,100.000,399,0,0,1,399,1,399,0.0,795
1272,G6572-MONOMER_~~~ycfT~~~putative_transport_protein,100.000,357,0,0,1,357,1,357,0.0,718
1273,EG11619-MONOMER_~~~mfd~~~transcription-repair_coupling_factor,100.000,1148,0,0,1,1148,1,1148,0.0,2358
1274,G6571-MONOMER_~~~ycfS~~~L,D-transpeptidase_YcfS,99.688,320,1,0,1,320,1,320,0.0,654
1275,G6570-MONOMER_~~~bhsA~~~outer_membrane_protein_involved_in_copper_permeability,_stress_resistance_and_biofilm_formation,100.000,85,0,0,1,85,1,85,1.31e-58,171
1276,G6569-MONOMER_~~~comR~~~ComR_DNA-binding_transcriptional_repressor,100.000,210,0,0,1,210,1,210,4.61e-161,440
1277,EG12444-MONOMER_~~~ycfJ~~~predicted_protein,99.441,179,1,0,1,179,1,179,1.52e-130,360
1278,NADH-DHII-MONOMER_~~~ndh~~~NADH:ubiquinone_oxidoreductase_II,99.770,434,1,0,1,434,1,434,0.0,895
1279,G6568-MONOMER_~~~ycfP~~~conserved_protein,100.000,180,0,0,1,180,1,180,1.31e-137,378
1280,G6567-MONOMER_3.2.1.52~~~nagZ~~~beta-N-acetylhexosaminidase,99.707,341,1,0,1,341,1,341,0.0,702
1281,THIKIN-MONOMER_2.7.1.89~~~thiK~~~thiamin_kinase,99.635,274,1,0,1,274,1,274,0.0,557
1282,G6565-MONOMER_~~~lpoB~~~outer_membrane_lipoprotein_-_activator_of_PBP1B_activity,100.000,213,0,0,1,213,1,213,1.81e-158,434
1283,G6564-MONOMER_~~~ycfL~~~predicted_protein,100.000,125,0,0,1,125,1,125,1.29e-91,257
1284,EG12172-MONOMER_~~~hinT~~~purine_nucleoside_phosphoramidase_monomer,99.160,119,1,0,1,119,1,119,5.14e-85,240
1285,EG10306-MONOMER_~~~fhuE~~~ferric_coprogen_outer_membrane_porin_FhuE,100.000,729,0,0,1,729,1,729,0.0,1504
1286,PTSG-MONOMER_2.7.1.69~~~ptsG~~~glucose_PTS_permease_-_PtsG_subunit,100.000,477,0,0,1,477,1,477,0.0,959
1287,EG12303-MONOMER_~~~ycfH~~~predicted_metallodependent_hydrolase,100.000,265,0,0,1,265,1,265,0.0,542
1288,EG11500-MONOMER_2.7.7.7~~~holB~~~DNA_polymerase_III,_delta_prime_subunit,100.000,334,0,0,1,334,1,334,0.0,677
1289,DTMPKI-MONOMER_2.7.4.9~~~tmk~~~dTMP_kinase,100.000,213,0,0,1,213,1,213,4.81e-157,430
1290,EG11494-MONOMER_~~~yceG~~~predicted_aminodeoxychorismate_lyase,100.000,340,0,0,1,340,1,340,0.0,697
1291,ADCLY-MONOMER_4.1.3.38~~~pabC~~~para-aminobenzoate_synthase_multi-enzyme_complex,100.000,269,0,0,1,269,1,269,0.0,558
1292,3-OXOACYL-ACP-SYNTHII-MONOMER_2.3.1.179~~~fabF~~~KASII,99.758,413,1,0,1,413,1,413,0.0,843
1294,3-OXOACYL-ACP-REDUCT-MONOMER_1.1.1.100~~~fabG~~~3-oxo-acyl-[acyl-carrier-protein]_reductase,100.000,244,0,0,1,244,1,244,1.11e-177,484
1295,MALONYL-COA-ACP-TRANSACYL-MONOMER_2.3.1.39~~~fabD~~~malonyl-CoA-ACP_transacylase,100.000,309,0,0,1,309,1,309,0.0,630
1296,FABH-MONOMER_2.3.1.180~~~fabH~~~KASIII,100.000,317,0,0,1,317,1,317,0.0,650
1297,EG11437-MONOMER_2.3.1~~~plsX~~~fatty_acid/phospholipid_synthesis_protein,99.719,356,1,0,1,356,1,356,0.0,716
1298,EG10890-MONOMER_~~~rpmF~~~50S_ribosomal_subunit_protein_L32,100.000,57,0,0,1,57,1,57,4.65e-38,117
1299,EG11119-MONOMER_~~~yceD~~~conserved_protein,100.000,173,0,0,1,173,1,173,2.32e-128,354
1300,EG11438-MONOMER_~~~yceF~~~predicted_protein,100.000,194,0,0,1,194,1,194,9.47e-146,400
1301,EG11118-MONOMER_~~~rluC~~~23S_rRNA_pseudouridine_synthase,100.000,319,0,0,1,319,1,319,0.0,650
1302,EG10859-MONOMER_~~~rne~~~RNase_E,100.000,1061,0,0,1,1061,1,1061,0.0,2124
1303,EG11545-MONOMER_~~~flgL~~~flagellar_biosynthesis;_hook-filament_junction_protein,100.000,317,0,0,1,317,1,317,0.0,644
1304,EG11967-MONOMER_~~~flgK~~~flagellar_biosynthesis,_hook-filament_junction_protein_1,100.000,547,0,0,1,547,1,547,0.0,1092
1305,G366-MONOMER_~~~flgJ~~~FlgJ,100.000,313,0,0,1,313,1,313,0.0,646
1306,FLGI-FLAGELLAR-P-RING_~~~flgI~~~flagellar_P-ring_protein_FlgI,99.726,365,1,0,1,365,1,365,0.0,714
1307,FLGH-FLAGELLAR-L-RING_~~~flgH~~~flagellar_L-ring_protein_FlgH;_basal-body_outer-membrane_L_(lipopolysaccharide_layer)_ring_protein,100.000,232,0,0,1,232,1,232,5.61e-173,472
1308,FLGG-FLAGELLAR-MOTOR-ROD-PROTEIN_~~~flgG~~~flagellar_basal-body_rod_protein_FlgG,100.000,260,0,0,1,260,1,260,0.0,521
1309,FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN_~~~flgF~~~flagellar_basal-body_rod_protein_FlgF,100.000,251,0,0,1,251,1,251,0.0,502
1310,G361-MONOMER_~~~flgE~~~flagellar_hook_protein_FlgE,100.000,402,0,0,1,402,1,402,0.0,798
1311,G360-MONOMER_~~~flgD~~~flagellar_biosynthesis,_initiation_of_hook_assembly,100.000,231,0,0,1,231,1,231,1.68e-164,450
1312,FLGC-FLAGELLAR-MOTOR-ROD-PROTEIN_~~~flgC~~~flagellar_basal-body_rod_protein_FlgC,100.000,134,0,0,1,134,1,134,1.78e-95,268
1313,FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN_~~~flgB~~~flagellar_basal-body_rod_protein_FlgB,100.000,138,0,0,1,138,1,138,2.40e-100,280
1314,G357-MONOMER_~~~flgA~~~flagellar_biosynthesis;_assembly_of_basal-body_periplasmic_P_ring,100.000,219,0,0,1,219,1,219,1.19e-159,437
1315,G369-MONOMER_~~~flgM~~~anti-sigma_factor_for_FliA_(sigma_28),100.000,97,0,0,1,97,1,97,1.23e-66,192
1316,G6562-MONOMER_~~~flgN~~~flagellar_biosynthesis_protein_FlgN,100.000,138,0,0,1,138,1,138,9.48e-100,279
1317,G6561-MONOMER_~~~murJ~~~lipid_II_flippase,100.000,511,0,0,1,511,1,511,0.0,1009
1318,G6560-MONOMER_~~~yceM~~~predicted_oxidoreductase,_NAD(P)-binding_Rossmann-fold_domain,99.674,307,1,0,1,307,1,307,0.0,631
1319,EG11537-MONOMER_~~~yceH~~~conserved_protein,100.000,215,0,0,1,215,1,215,3.63e-161,441
1320,EG10851-MONOMER_2.3.1.128~~~rimJ~~~ribosomal-protein-S5-alanine_N-acetyltransferase,100.000,194,0,0,1,194,1,194,1.35e-149,409
1321,B1065-MONOMER_~~~mdtH~~~YceL_MFS_transporter,100.000,402,0,0,1,402,1,402,0.0,801
1323,EG11117-MONOMER_~~~yceB~~~predicted_lipoprotein,100.000,186,0,0,1,186,1,186,2.50e-138,380
1324,DIHYDROOROT-MONOMER_3.5.2.3~~~pyrC~~~dihydroorotase,100.000,348,0,0,1,348,1,348,0.0,726
1325,G6558-MONOMER_~~~dinI~~~DNA_damage-inducible_protein_I,100.000,81,0,0,1,81,1,81,5.19e-57,166
1326,G6557-MONOMER_~~~bssS~~~regulator_of_biofilm_formation,100.000,84,0,0,1,84,1,84,5.38e-61,177
1327,SARCOX-MONOMER_~~~solA~~~N-methyltryptophan_oxidase,100.000,372,0,0,1,372,1,372,0.0,773
1328,G6555-MONOMER_~~~yceO~~~small_protein_involved_in_biofilm_formation_and_acid_stress_response,100.000,37,0,0,1,37,10,46,1.22e-20,72.0
1329,G6554-MONOMER_~~~yceJ~~~predicted_cytochrome_b561,100.000,188,0,0,1,188,1,188,3.37e-136,375
1330,EG11820-MONOMER_~~~yceI~~~predicted_protein,100.000,191,0,0,1,191,1,191,1.27e-141,389
1331,EG11116-MONOMER_~~~yceA~~~conserved_protein,100.000,350,0,0,1,350,1,350,0.0,735
1332,LAUROYLACYLTRAN-MONOMER_~~~lpxL~~~lauroyl_acyltransferase,100.000,306,0,0,1,306,1,306,0.0,632
1333,YCEE-MONOMER_~~~mdtG~~~multidrug_efflux_transporter_MdtG,100.000,408,0,0,1,408,1,408,0.0,806
1334,EG11338-MONOMER_~~~msyB~~~acidic_protein_that_suppresses_mutants_lacking_function_of_protein_export,100.000,124,0,0,1,124,1,124,8.62e-88,248
1335,EG12689-MONOMER_~~~yceK~~~predicted_lipoprotein,100.000,75,0,0,1,75,1,75,5.18e-52,153
1336,EG11886-MONOMER_~~~mdoH~~~membrane_glycosyltransferase;_synthesis_of_membrane-derived_oligosaccharide_(MDO),100.000,847,0,0,1,847,1,847,0.0,1744
1337,EG11885-MONOMER_~~~mdoG~~~periplasmic_glucan_(MDO)_biosynthesis_protein,100.000,511,0,0,7,517,1,511,0.0,1059
1338,G6552-MONOMER_~~~mdoC~~~protein_required_for_succinyl_modification_of_osmoregulated_periplasmic_glucans,100.000,385,0,0,1,385,1,385,0.0,781
1339,G6551-MONOMER_~~~ymdC~~~predicted_hydrolase,99.789,473,1,0,4,476,1,473,0.0,968
1340,G6550-MONOMER_~~~ymdB~~~regulator_of_RNase_III_activity,100.000,177,0,0,1,177,1,177,5.71e-132,363
1341,G6549-MONOMER_~~~ymdA~~~predicted_protein,100.000,103,0,0,1,103,1,103,2.49e-74,212
1342,G6548-MONOMER_~~~csgC~~~putative_curli_production_protein,100.000,110,0,0,1,110,1,110,1.61e-76,218
1343,EG11489-MONOMER_~~~csgA~~~curlin,_major_subunit,100.000,151,0,0,1,151,1,151,8.68e-106,295
1344,G6547-MONOMER_~~~csgB~~~curlin,_minor_subunit_precursor,100.000,151,0,0,1,151,1,151,8.02e-107,298
1345,PD01379_~~~csgD~~~CsgD_DNA-binding_transcriptional_dual_regulator,100.000,216,0,0,1,216,1,216,1.31e-162,444
1346,G6545-MONOMER_~~~csgE~~~curli_transport_specificity_factor,100.000,129,0,0,1,129,1,129,3.63e-95,266
1347,G6544-MONOMER_~~~csgF~~~curli_assembly_component,100.000,128,0,0,1,128,11,138,6.98e-92,259
1348,G6543-MONOMER_~~~csgG~~~curli_secretion_channel,100.000,277,0,0,1,277,1,277,0.0,570
1349,G6542-MONOMER_~~~ycdZ~~~predicted_inner_membrane_protein,100.000,163,0,0,11,173,1,163,8.32e-115,320
1350,G6541-MONOMER_~~~ycdY~~~protein_involved_in_maturation_of_YcdX,100.000,184,0,0,1,184,1,184,3.27e-136,375
1351,G6540-MONOMER_~~~ycdX~~~zinc-binding_phosphatase,100.000,245,0,0,1,245,1,245,0.0,508
1352,G6539-MONOMER_1.1.1.79~~~ghrA~~~glyoxylate_reductase_/_hydroxypyruvate_reductase,100.000,312,0,0,1,312,1,312,0.0,644
1355,EG12364-MONOMER_~~~intB~~~KpLE2_phage-like_element;_predicted_integrase,100.000,396,0,0,1,396,1,396,0.0,823
1356,EG11436-MONOMER_~~~yjgB~~~predicted_alcohol_dehydrogenase,_Zn-dependent_and_NAD(P)-binding,100.000,339,0,0,1,339,1,339,0.0,703
1357,GLUCONOKINI-MONOMER_2.7.1.12~~~idnK~~~D-gluconate_kinase,_thermosensitive,100.000,187,0,0,1,187,1,187,1.26e-141,389
1358,IDONDEHYD-MONOMER_1.1.1.264~~~idnD~~~L-idonate_5-dehydrogenase,100.000,288,0,0,1,288,56,343,0.0,601
1359,GLUCONREDUCT-MONOMER_1.1.1.69~~~idnO~~~5-keto-D-gluconate_5-reductase,100.000,254,0,0,1,254,1,254,0.0,525
1360,YJGT-MONOMER_~~~idnT~~~L-idonate_/_5-ketogluconate_/_gluconate_transporter_IdnT,100.000,439,0,0,1,439,1,439,0.0,853
1361,G7891-MONOMER_~~~idnR~~~IdnR_transcriptional_regulator,100.000,332,0,0,1,332,1,332,0.0,687
1362,G7890-MONOMER_~~~yjgR~~~predicted_ATPase,100.000,500,0,0,1,500,1,500,0.0,1018
1363,G7889-MONOMER_~~~lptG~~~LptABCFG_ABC_transporter,100.000,360,0,0,1,360,1,360,0.0,727
1364,G7888-MONOMER_~~~lptF~~~LptABCFG_ABC_transporter,99.727,366,1,0,1,366,1,366,0.0,737
1365,EG10694-MONOMER_~~~pepA~~~aminopeptidase_A/I,100.000,503,0,0,1,503,1,503,0.0,1042
1366,EG11413-MONOMER_2.7.7.7~~~holC~~~DNA_polymerase_III,_kh_subunit,100.000,147,0,0,1,147,1,147,3.80e-109,303
1367,VALS-MONOMER_6.1.1.9~~~valS~~~valyl-tRNA_synthetase,100.000,951,0,0,1,951,1,951,0.0,1971
1368,G7887-MONOMER_~~~yjgN~~~conserved_inner_membrane_protein,100.000,398,0,0,1,398,1,398,0.0,810
1369,G7886-MONOMER_~~~yjgM~~~predicted_acetyltransferase,100.000,167,0,0,1,167,1,167,8.54e-126,347
1370,G7885-MONOMER_~~~rraB~~~ribonuclease_E_inhibitor_protein_B,100.000,138,0,0,1,138,1,138,7.75e-97,271
1371,CHAINI-MONOMER_2.1.3.3~~~argI~~~ornithine_carbamoyltransferase_chain_I,100.000,334,0,0,1,334,1,334,0.0,697
1372,G7884-MONOMER_~~~yjgL~~~predicted_protein,100.000,604,0,0,1,604,1,604,0.0,1224
1373,G7883-MONOMER_~~~tabA~~~toxin-antitoxin_biofilm_protein,100.000,150,0,0,1,150,1,150,1.63e-112,312
1374,G7882-MONOMER_~~~bdcR~~~predicted_transcriptional_regulator,100.000,197,0,0,1,197,1,197,6.77e-149,408
1375,G7880-MONOMER_~~~bdcA~~~c-di-GMP_binding_protein_involved_in_biofilm_dispersal,100.000,237,0,0,1,237,1,237,4.52e-173,473
1376,G7879-MONOMER_~~~yjgH~~~predicted_mRNA_endoribonuclease,100.000,131,0,0,1,131,1,131,1.05e-97,273
1377,ASPCARBCAT-MONOMER_2.1.3.2~~~pyrB~~~aspartate_carbamoyltransferase,_PyrB_subunit,100.000,311,0,0,1,311,1,311,0.0,643
1378,ASPCARBREG-MONOMER_~~~pyrI~~~aspartate_carbamoyltransferase,_PyrI_subunit,100.000,153,0,0,1,153,1,153,2.49e-114,317
1379,G7877-MONOMER_~~~ridA~~~predicted_enamine/imine_deaminase,100.000,128,0,0,1,128,1,128,1.06e-91,258
1380,MGTA-MONOMER_3.6.3.2~~~mgtA~~~Mg2+_/_Ni2+_transporting_ATPase,100.000,898,0,0,1,898,1,898,0.0,1849
1381,EG12202-MONOMER_~~~treR~~~TreR_transcriptional_repressor,100.000,315,0,0,1,315,1,315,0.0,653
1382,TREB-MONOMER_2.7.1.69~~~treB~~~trehalose_PTS_permease_-_TreB_subunit,100.000,472,0,0,1,472,2,473,0.0,949
1383,TRE6PHYDRO-MONOMER_3.2.1.93~~~treC~~~trehalose-6-phosphate_hydrolase,100.000,551,0,0,1,551,1,551,0.0,1155
1384,RIBONUCLEOSIDE-TRIP-REDUCT-MONOMER_~~~nrdD~~~ribonucleoside-triphosphate_reductase,100.000,712,0,0,1,712,1,712,0.0,1490
1385,RNTRACTIV-MONOMER_~~~nrdG~~~anaerobic_nucleoside-triphosphate_reductase_activating_system,100.000,154,0,0,1,154,1,154,5.33e-116,321
1386,CYTOCHROME-B562-MONOMER_~~~cybC~~~cytochrome_b562_(soluble),100.000,100,0,0,1,100,1,100,1.63e-70,202
1387,EG10741-MONOMER_~~~pmbA~~~protease_involved_in_Microcin_B17_maturation_and_in_sensitivity_to_the_DNA_gyrase_inhibitor_LetD,100.000,446,0,0,1,446,5,450,0.0,921
1388,EG11410-MONOMER_~~~yjgA~~~putative_alpha-helix_protein,100.000,183,0,0,1,183,1,183,2.20e-129,357
1389,EG12440-MONOMER_~~~mpl~~~UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl-meso-diaminopimelate_ligase,100.000,457,0,0,1,457,1,457,0.0,945
1390,F16B-MONOMER_3.1.3.11~~~fbp~~~fructose-1,6-bisphosphatase_monomer,100.000,332,0,0,1,332,1,332,0.0,686
1391,YJFF-MONOMER_~~~yjfF~~~galactofuranose_/_galactospyranose_ABC_transporter_-_putative_membrane_subunit,99.698,331,1,0,1,331,1,331,0.0,642
1392,YTFT-MONOMER_~~~ytfT~~~galactofuranose_/_galactopyranose_ABC_transporter_-_putative_membrane_subunit,100.000,340,0,0,1,340,1,340,0.0,652
1393,YTFR-MONOMER_~~~ytfR~~~galactofuranose_/_galactopyranose_ABC_transporter_-_putative_ATP_binding_subunit,100.000,500,0,0,1,500,1,500,0.0,1013
1394,YTFQ-MONOMER_~~~ytfQ~~~galactofuranose_/_galactopyranose_ABC_transporter_-_periplasmic_binding_protein,100.000,318,0,0,1,318,1,318,0.0,645
1395,INORGPYROPHOSPHAT-MONOMER_3.6.1.1~~~ppa~~~inorganic_pyrophosphatase,100.000,176,0,0,1,176,1,176,4.03e-131,361
1396,EG12096-MONOMER_~~~chpB~~~ChpB_toxin_of_the_ChpB-ChpS_toxin-antitoxin_system,100.000,116,0,0,1,116,1,116,2.61e-82,233
1397,EG11250-MONOMER_~~~chpS~~~ChpS_antitoxin_of_the_ChpB-ChpS_toxin-antitoxin_system,100.000,83,0,0,1,83,1,83,1.76e-58,170
1398,G7876-MONOMER_~~~ytfP~~~conserved_protein,100.000,113,0,0,1,113,1,113,4.40e-83,235
1399,G7875-MONOMER_~~~tamB~~~translocation_and_assembly_module_-_TamB_subunit,100.000,1259,0,0,1,1259,1,1259,0.0,2539
1400,G7874-MONOMER_~~~tamA~~~translocation_and_assembly_module_-_TamA_subunit,99.827,577,1,0,1,577,1,577,0.0,1180
1401,EG11433-MONOMER_1.8.4.11~~~msrA~~~methionine_sulfoxide_reductase_A,100.000,212,0,0,1,212,1,212,2.43e-163,446
1402,G7873-MONOMER_~~~ytfL~~~putative_transport_protein,100.000,447,0,0,1,447,1,447,0.0,912
1403,G7872-MONOMER_~~~ytfK~~~conserved_protein,100.000,68,0,0,1,68,1,68,2.60e-46,139
1404,G7871-MONOMER_~~~ytfJ~~~conserved_protein,100.000,184,0,0,1,184,1,184,7.41e-138,379
1405,G7870-MONOMER_~~~ytfI~~~predicted_protein,100.000,312,0,0,1,312,1,312,0.0,645
1406,EG10043-MONOMER_3.1.3.7~~~cysQ~~~adenosine-3'(2'),5'-bisphosphate_nucleotidase,100.000,246,0,0,1,246,1,246,0.0,512
1407,CPDB-MONOMER_3.1.4.16~~~cpdB~~~2',3'-cyclic_nucleotide_2'-phosphodiesterase_/_3'-nucleotidase,100.000,647,0,0,1,647,1,647,0.0,1329
1408,G7869-MONOMER_~~~ytfH~~~predicted_transcriptional_regulator,100.000,126,0,0,1,126,1,126,4.81e-91,256
1409,G7868-MONOMER_1.6.5.2~~~ytfG~~~NAD(P)H:quinone_oxidoreductase,100.000,286,0,0,1,286,1,286,0.0,573
1410,G7867-MONOMER_~~~ytfF~~~inner_membrane_protein,100.000,324,0,0,1,324,1,324,0.0,639
1411,G7866-MONOMER_~~~ytfE~~~protein_involved_in_repair_of_stress-damaged_iron-sulfur_clusters,100.000,220,0,0,1,220,1,220,7.84e-167,455
1412,CYCA-MONOMER_~~~cycA~~~serine_/_alanine_/_glycine_/_cycloserine:H+symporter,100.000,470,0,0,1,470,1,470,0.0,944
1413,G7865-MONOMER_5.2.1.8~~~fklB~~~FKBP-type_peptidyl-prolyl_cis-trans_isomerase_(rotamase),100.000,206,0,0,1,206,1,206,8.22e-151,414
1414,G7864-MONOMER_~~~ytfB~~~predicted_cell_envelope_opacity-associated_protein,100.000,212,0,0,1,212,1,212,1.11e-156,429
1415,G7863-MONOMER_~~~ytfA~~~predicted_transcriptional_regulator,100.000,76,0,0,1,76,33,108,1.55e-53,158
1416,G7862-MONOMER_~~~yjfZ~~~predicted_protein,100.000,264,0,0,1,264,1,264,0.0,553
1417,EG10870-MONOMER_~~~rplI~~~50S_ribosomal_subunit_protein_L9,100.000,149,0,0,1,149,1,149,7.65e-105,293
1418,EG10917-MONOMER_~~~rpsR~~~30S_ribosomal_subunit_protein_S18,100.000,75,0,0,1,75,1,75,4.74e-52,154
1419,EG10764-MONOMER_~~~priB~~~primosome,100.000,104,0,0,1,104,1,104,9.74e-76,216
1420,EG10905-MONOMER_~~~rpsF~~~30S_ribosomal_subunit_protein_S6,100.000,131,0,0,1,131,1,131,5.12e-97,271
1421,G7861-MONOMER_~~~yjfY~~~predicted_protein,100.000,91,0,0,1,91,1,91,9.19e-65,187
1422,G7860-MONOMER_5.1.3.4~~~ulaF~~~L-ribulose_5-phosphate_4-epimerase,100.000,228,0,0,1,228,1,228,4.20e-175,477
1423,G7859-MONOMER_5.1.3.22~~~ulaE~~~L-xylulose_5-phosphate_3-epimerase,100.000,284,0,0,1,284,1,284,0.0,591
1424,G7858-MONOMER_4.1.1.85~~~ulaD~~~3-keto-L-gulonate_6-phosphate_decarboxylase,100.000,216,0,0,1,216,1,216,5.63e-161,440
1425,YJFU-MONOMER_~~~ulaC~~~L-ascorbate_PTS_permease_-_UlaC_subunit,100.000,154,0,0,1,154,1,154,3.81e-114,317
1426,YJFT-MONOMER_2.7.1.69~~~ulaB~~~L-ascorbate_PTS_permease_-_UlaB_subunit,100.000,101,0,0,1,101,1,101,2.38e-73,209
1427,SGAT-MONOMER_~~~ulaA~~~L-ascorbate_PTS_permease_-_UlaA_subunit,100.000,465,0,0,1,465,1,465,0.0,936
1428,G7855-MONOMER_~~~ulaG~~~L-ascorbate_6-phosphate_lactonase,100.000,354,0,0,1,354,1,354,0.0,740
1429,G7854-MONOMER_~~~ulaR~~~UlaR_DNA-binding_transcriptional_repressor,100.000,251,0,0,1,251,1,251,0.0,519
1430,G7853-MONOMER_~~~yjfP~~~esterase,100.000,249,0,0,1,249,1,249,0.0,514
1431,G7852-MONOMER_~~~bsmA~~~conserved_protein,100.000,109,0,0,1,109,1,109,1.63e-78,223
1432,G7851-MONOMER_~~~yjfN~~~predicted_protein,100.000,91,0,0,1,91,1,91,1.90e-64,186
1433,EG11811-MONOMER_~~~aidB~~~isovaleryl-CoA_dehydrogenase_and_DNA-binding_transcriptional_repressor,99.815,541,1,0,1,541,1,541,0.0,1113
1434,EG11812-MONOMER_~~~yjfC~~~predicted_synthetase/amidase,100.000,387,0,0,1,387,1,387,0.0,802
1435,G7850-MONOMER_~~~yjfM~~~conserved_protein,100.000,212,0,0,1,212,1,212,8.84e-160,437
1436,G7849-MONOMER_~~~yjfL~~~conserved_inner_membrane_protein,100.000,132,0,0,1,132,1,132,1.84e-93,263
1437,G7848-MONOMER_~~~yjfK~~~conserved_protein,100.000,219,0,0,1,219,1,219,5.72e-165,451
1438,G7847-MONOMER_~~~yjfJ~~~predicted_transcriptional_regulator_effector_protein,100.000,232,0,0,1,232,1,232,3.91e-164,449
1439,G7846-MONOMER_~~~yjfI~~~conserved_protein,100.000,133,0,0,1,133,1,133,6.95e-96,269
1440,G7845-MONOMER_~~~rlmB~~~23S_rRNA_2'-O-ribose_G2251_methyltransferase_monomer,100.000,243,0,0,1,243,1,243,0.0,498
1441,EG11259-MONOMER_3.1.13.1~~~rnr~~~RNase_R,100.000,813,0,0,1,813,1,813,0.0,1677
1442,EG11212-MONOMER_~~~nsrR~~~NsrR-nitric_oxide,100.000,117,0,0,1,117,25,141,6.33e-85,241
1443,ADENYLOSUCCINATE-SYN-MONOMER_6.3.4.4~~~purA~~~adenylosuccinate_synthetase,100.000,432,0,0,1,432,1,432,0.0,882
1444,G7844-MONOMER_~~~yjeT~~~conserved_inner_membrane_protein,100.000,65,0,0,1,65,1,65,1.88e-42,129
1445,EG10435-MONOMER_~~~hflC~~~regulator_of_FtsH_protease,100.000,334,0,0,1,334,1,334,0.0,676
1446,EG10436-MONOMER_~~~hflK~~~regulator_of_FtsH_protease,100.000,419,0,0,1,419,1,419,0.0,853
1447,EG10437-MONOMER_~~~hflX~~~GTPase_associated_with_the_50S_subunit_of_the_ribosome,99.765,426,1,0,1,426,1,426,0.0,864
1448,EG10438-MONOMER_~~~hfq~~~RNA-binding_protein_that_affects_many_cellular_processes;_homolog_of_mammalian_Sm/Sm-like_proteins,100.000,102,0,0,1,102,1,102,1.16e-73,210
1449,EG10595-MONOMER_2.5.1.75~~~miaA~~~tRNA(i6A37)_synthase,100.000,316,0,0,1,316,1,316,0.0,642
1450,EG11281-MONOMER_~~~mutL~~~MutHLS_complex,_methyl-directed_mismatch_repair,100.000,615,0,0,1,615,1,615,0.0,1251
1451,NACMURLALAAMI2-MONOMER_3.5.1.28~~~amiB~~~N-acetylmuramoyl-L-alanine_amidase_2,100.000,445,0,0,1,445,1,445,0.0,910
1452,EG11757-MONOMER_~~~tsaE~~~protein_involved_in_threonylcarbamoyladenosine_biosynthesis,100.000,153,0,0,1,153,1,153,7.79e-114,316
1453,EG11758-MONOMER_~~~yjeF~~~NAD(P)HX_epimerase_/_NAD(P)HX_dehydratase,100.000,515,0,0,1,515,1,515,0.0,1041
1454,G7843-MONOMER_~~~queG~~~epoxyqueuosine_reductase,100.000,379,0,0,1,379,1,379,0.0,781
1456,EG10320-MONOMER_~~~flhD~~~FlhDC_DNA-binding_transcriptional_dual_regulator,100.000,116,0,0,1,116,1,116,8.69e-84,237
1457,MONOMER0-2488_~~~flhC~~~FlhDC_DNA-binding_transcriptional_dual_regulator,100.000,192,0,0,1,192,1,192,5.36e-145,398
1458,MOTA-FLAGELLAR-MOTOR-STATOR-PROTEIN_~~~motA~~~MotA_protein,_proton_conductor_component_of_motor;_no_effect_on_switching,99.661,295,1,0,1,295,1,295,0.0,593
1459,MOTB-FLAGELLAR-MOTOR-STATOR-PROTEIN_~~~motB~~~MotB_protein,_enables_flagellar_motor_rotation,_linking_torque_machinery_to_cell_wall,100.000,308,0,0,1,308,1,308,0.0,630
1461,CHEW-MONOMER_~~~cheW~~~chemotaxis_signaling_complex_-_aspartate_sensing,100.000,167,0,0,1,167,1,167,6.81e-119,330
1462,TAR-MONOMER_~~~tar~~~methyl_accepting_chemotaxis_protein_II_-_aspartate_sensing,100.000,553,0,0,1,553,1,553,0.0,1125
1463,TAP-MONOMER_~~~tap~~~methyl_accepting_chemotaxis_protein_-_dipeptide_sensing,100.000,533,0,0,1,533,1,533,0.0,1071
1464,CHER-MONOMER_2.1.1.80~~~cheR~~~chemotaxis_protein_methyltransferase,100.000,286,0,0,1,286,1,286,0.0,593
1465,G7244-MONOMER_~~~ypdB~~~predicted_response_regulator_in_two-component_system_with_YpdA,27.132,129,90,2,4,131,1,126,2.18e-09,54.3
1466,G7057-MONOMER_~~~yedW~~~predicted_DNA-binding_response_regulator_in_two-component_system_with_YedV,29.730,111,74,2,6,116,1,107,3.98e-11,55.1
1467,CHEZ-MONOMER_~~~cheZ~~~CheZ,100.000,214,0,0,1,214,1,214,1.89e-157,431
1468,G7028-MONOMER_~~~flhB~~~flagellar_biosynthesis_protein_FlhB,99.738,382,1,0,1,382,1,382,0.0,771
1469,G370-MONOMER_~~~flhA~~~flagellar_biosynthesis_protein_FlhA,100.000,692,0,0,1,692,1,692,0.0,1380
1470,G7027-MONOMER_~~~flhE~~~flagellar_protein,100.000,130,0,0,1,130,1,130,2.69e-92,259
1471,G7026-MONOMER_~~~yecT~~~predicted_protein,99.383,162,1,0,1,162,1,162,1.66e-120,333
1472,ARGS-MONOMER_6.1.1.19~~~argS~~~arginyl-tRNA_synthetase,99.827,577,1,0,1,577,1,577,0.0,1194
1473,G7025-MONOMER_~~~yecM~~~predicted_metal-binding_enzyme,100.000,188,0,0,1,188,1,188,3.61e-140,385
